Total_Bsmt_SF,Gr_Liv_Area,Overall_Qual,Exter_Qual,Heating_QC,Kitchen_Qual,Garage_Finish,MS_SubClass,MS_Zoning,Lot_Config,Neighborhood,House_Style,Roof_Style,Exterior_1st,Exterior_2nd,Mas_Vnr_Type,Foundation,Garage_Type,SalePrice
0.0,882,5,3,4,3,1,mid,RM,Inside,low,1Story,Gable,BrkFace,BrkFace,None,PConc,Detchd,97000
1368.0,1511,7,4,5,4,3,high,RL,Inside,mid,1Story,Gable,VinylSd,VinylSd,BrkFace,PConc,Attchd,246990
1302.0,1128,6,3,2,3,1,mid,RL,Inside,mid,1Story,Gable,HdBoard,HdBoard,BrkCmn,CBlock,Attchd,154204
1312.0,1312,7,3,5,3,2,mid,RL,Corner,low,1Story,Gable,HdBoard,HdBoard,BrkFace,CBlock,Attchd,186000
630.0,1302,5,3,3,3,1,mid,RM,Inside,low,2Story,Gable,HdBoard,HdBoard,BrkFace,CBlock,Detchd,111750
2846.0,2696,9,5,5,5,3,mid,RL,Inside,high,1Story,Hip,VinylSd,VinylSd,BrkFace,PConc,Attchd,500000
628.0,1356,7,4,5,4,3,high,RL,Inside,mid,2Story,Gable,VinylSd,VinylSd,None,PConc,BuiltIn,177439
1104.0,2184,9,5,5,5,3,high,RL,Inside,high,2Story,Gable,VinylSd,VinylSd,Stone,PConc,Attchd,335000
803.0,1964,7,3,3,3,2,high,RL,Inside,mid,2Story,Hip,Plywood,Plywood,BrkFace,CBlock,Attchd,205000
1312.0,1321,8,4,4,4,2,high,RL,Inside,high,1Story,Gable,CemntBd,CmentBd,None,PConc,Attchd,212000
1594.0,1646,8,4,5,4,3,high,RM,Corner,mid,1Story,Hip,CemntBd,CmentBd,Stone,PConc,Attchd,246000
1260.0,1260,7,4,3,3,1,mid,RL,Inside,mid,1Story,Gable,WdShing,Plywood,BrkFace,CBlock,Attchd,181900
926.0,1316,5,3,3,3,1,low,RM,Corner,low,1.5Fin,Gable,Wd Sdng,Wd Sdng,None,BrkTil,Detchd,130000
264.0,1432,5,3,5,3,1,mid,RM,Inside,low,2Story,Gable,Wd Sdng,Wd Shng,None,BrkTil,Detchd,132000
779.0,1958,7,4,5,4,2,high,RL,Inside,mid,2Story,Gable,VinylSd,VinylSd,None,PConc,Attchd,220000
1753.0,1788,8,4,5,5,2,mid,RL,Inside,mid,1Story,Hip,VinylSd,VinylSd,None,PConc,Attchd,236500
832.0,1935,8,4,5,3,3,high,FV,Inside,mid,2Story,Gable,VinylSd,VinylSd,Stone,PConc,BuiltIn,263435
1272.0,1969,6,3,3,3,1,low,RM,Inside,low,1.5Fin,Gable,Wd Sdng,Wd Sdng,None,BrkTil,Detchd,141000
847.0,1986,7,4,5,4,3,high,RL,Inside,mid,2Story,Gable,VinylSd,VinylSd,BrkFace,PConc,BuiltIn,213000
1214.0,1214,7,4,5,4,2,mid,RL,Inside,mid,1Story,Gable,VinylSd,VinylSd,None,PConc,Attchd,179781
1342.0,1342,8,4,5,4,3,high,RL,Inside,high,1Story,Hip,MetalSd,MetalSd,BrkFace,PConc,Attchd,234250
1565.0,2898,8,4,3,4,3,mid,RL,Corner,mid,1Story,Hip,Stone,HdBoard,None,CBlock,Attchd,287000
870.0,2004,8,4,5,4,3,high,RL,Corner,mid,2Story,Gable,VinylSd,VinylSd,None,PConc,BuiltIn,257500
960.0,986,6,3,3,3,1,low,RM,Corner,low,1Story,Gable,Wd Sdng,Wd Sdng,None,BrkTil,Detchd,102000
637.0,1108,7,3,5,4,1,low,RM,Inside,low,1.5Unf,Gable,Wd Sdng,Wd Sdng,None,PConc,Attchd,139400
672.0,1214,3,3,3,3,1,low,RL,Corner,low,1.5Fin,Gable,Wd Sdng,Wd Sdng,None,PConc,Detchd,105000
2217.0,2217,8,4,5,4,1,mid,RL,Inside,low,1Story,Flat,Wd Sdng,Wd Sdng,None,PConc,Attchd,268000
697.0,2201,6,4,3,4,1,mid,RL,CulDSac,low,SLvl,Flat,Plywood,Plywood,None,CBlock,Attchd,274970
1220.0,1220,7,4,5,4,3,high,RL,Inside,mid,1Story,Gable,VinylSd,VinylSd,BrkFace,PConc,Attchd,180000
689.0,1378,7,3,5,4,1,mid,RM,Inside,low,2Story,Gambrel,MetalSd,MetalSd,None,BrkTil,Detchd,161000
0.0,930,4,3,5,4,1,mid,RL,Inside,low,1Story,Gable,MetalSd,MetalSd,None,CBlock,Detchd,84900
988.0,988,5,3,3,3,1,low,RL,Inside,low,1Story,Gable,MetalSd,MetalSd,None,CBlock,Attchd,119000
1964.0,1964,8,4,5,4,3,mid,RL,Inside,mid,1Story,Gable,VinylSd,VinylSd,BrkFace,PConc,Attchd,370000
1270.0,1270,7,4,5,4,2,mid,RL,Inside,mid,1Story,Gable,VinylSd,VinylSd,None,PConc,Attchd,175900
0.0,2240,5,3,3,3,1,low,RL,Inside,mid,2Story,Gable,Plywood,Plywood,None,Slab,Detchd,142953
1494.0,1494,8,4,5,4,3,high,RL,FR2,high,1Story,Gable,BrkFace,BrkFace,None,PConc,Attchd,279700
1179.0,1364,5,3,4,3,2,mid,RL,Corner,low,1Story,Gable,BrkFace,BrkFace,None,CBlock,Attchd,132000
1440.0,2153,9,4,5,5,3,high,RL,Inside,mid,2Story,Hip,VinylSd,VinylSd,BrkFace,PConc,Attchd,313000
637.0,1336,4,3,4,3,1,low,C (all),Inside,low,1.5Fin,Gable,MetalSd,MetalSd,None,CBlock,CarPort,108000
746.0,1656,7,4,5,4,3,high,RL,Inside,low,2Story,Gable,VinylSd,VinylSd,Stone,PConc,BuiltIn,165400
781.0,1499,6,4,5,4,2,high,RL,Inside,mid,2Story,Gable,VinylSd,VinylSd,BrkFace,PConc,Attchd,187000
1462.0,2794,8,4,5,5,3,high,RL,Inside,high,2Story,Gable,VinylSd,VinylSd,BrkFace,PConc,Attchd,403000
848.0,2030,6,3,3,4,3,high,RL,Inside,mid,2Story,Gable,Plywood,Plywood,BrkFace,CBlock,Attchd,195000
1218.0,1254,6,3,3,3,2,mid,RL,Inside,low,SLvl,Hip,WdShing,Wd Shng,BrkFace,CBlock,Attchd,158500
1065.0,1989,8,4,5,4,3,high,RL,Corner,mid,2Story,Gable,VinylSd,VinylSd,BrkFace,PConc,Attchd,255000
1898.0,1898,5,3,5,3,1,mid,RL,CulDSac,mid,1Story,Gable,BrkFace,MetalSd,None,PConc,Attchd,236500
988.0,988,5,3,3,3,1,mid,RL,Inside,low,1Story,Hip,HdBoard,HdBoard,BrkFace,CBlock,Detchd,129250
1501.0,1801,7,3,3,3,3,mid,RL,Inside,mid,1Story,Gable,BrkFace,Wd Sdng,None,CBlock,Attchd,289000
0.0,1872,5,3,3,3,1,low,RL,Inside,low,2Story,Gable,Plywood,Plywood,None,CBlock,Attchd,100000
1531.0,2439,8,4,5,4,3,high,RL,Inside,mid,2Story,Gable,VinylSd,VinylSd,BrkFace,PConc,Attchd,275000
850.0,1764,8,4,5,4,1,high,RL,Inside,mid,2Story,Gable,VinylSd,VinylSd,BrkFace,PConc,Attchd,207000
864.0,1200,5,3,4,4,1,mid,RL,Corner,low,1Story,Hip,MetalSd,MetalSd,BrkFace,CBlock,Detchd,146000
494.0,1030,6,3,5,3,1,mid,RM,Inside,low,2Story,Gable,HdBoard,HdBoard,BrkFace,CBlock,Detchd,116000
1057.0,2034,7,3,5,4,2,high,RL,Inside,mid,2Story,Gable,VinylSd,VinylSd,BrkFace,PConc,Attchd,219500
1405.0,1405,7,4,5,4,2,high,RL,Inside,high,1Story,Gable,VinylSd,VinylSd,Stone,PConc,Attchd,173000
1134.0,1229,4,3,5,3,2,mid,RL,Inside,low,1Story,Gable,VinylSd,VinylSd,None,CBlock,Attchd,135000
979.0,1932,7,4,5,4,2,high,RL,Inside,mid,2Story,Gable,VinylSd,VinylSd,None,PConc,Attchd,213000
967.0,1299,6,3,3,4,1,mid,RL,Inside,low,1Story,Gable,VinylSd,VinylSd,None,CBlock,Attchd,150000
1258.0,1402,7,4,5,4,3,high,RL,Inside,mid,1Story,Gable,VinylSd,VinylSd,BrkFace,PConc,Attchd,194201
1346.0,1504,7,4,5,4,3,high,RL,Inside,mid,1Story,Gable,VinylSd,VinylSd,BrkFace,PConc,Attchd,181000
1442.0,1442,6,3,4,3,2,mid,RL,Inside,low,1Story,Gable,MetalSd,MetalSd,BrkFace,CBlock,Attchd,157900
951.0,1779,7,4,5,4,3,high,RL,Corner,mid,2Story,Gable,VinylSd,VinylSd,None,PConc,Attchd,217000
1082.0,1953,8,4,5,4,2,high,FV,Inside,mid,2Story,Gable,VinylSd,VinylSd,None,PConc,Attchd,252000
872.0,1909,7,4,5,4,2,high,RL,Inside,mid,2Story,Gable,VinylSd,VinylSd,None,PConc,BuiltIn,197000
868.0,1630,7,4,5,4,3,high,RL,Inside,mid,2Story,Gable,VinylSd,VinylSd,BrkFace,PConc,BuiltIn,189500
686.0,1250,5,3,4,2,1,low,RL,Inside,low,1.5Fin,Gable,Stucco,Stucco,None,BrkTil,Detchd,116000
1328.0,1328,6,3,3,3,1,mid,RL,Inside,mid,1Story,Hip,HdBoard,HdBoard,BrkFace,CBlock,Attchd,143000
876.0,988,5,3,3,3,1,mid,RL,Inside,low,1Story,Gable,MetalSd,MetalSd,None,CBlock,Attchd,119000
854.0,1278,6,3,2,3,1,low,RL,Inside,low,1.5Fin,Gable,MetalSd,MetalSd,None,CBlock,Attchd,127500
858.0,1716,6,4,5,4,2,high,FV,Inside,mid,2Story,Gable,VinylSd,VinylSd,None,PConc,Attchd,200825
498.0,498,2,3,3,3,1,low,RL,Inside,low,1Story,Gable,MetalSd,MetalSd,None,BrkTil,Detchd,35000
1420.0,2840,7,4,5,4,3,high,RL,Corner,mid,2Story,Mansard,Plywood,Plywood,BrkFace,PConc,Attchd,292500
483.0,987,6,3,3,3,1,mid,RM,Inside,low,2Story,Gable,HdBoard,HdBoard,BrkFace,CBlock,Detchd,106000
660.0,756,4,3,3,3,1,low,RL,Corner,low,1Story,Gable,Wd Sdng,Wd Sdng,None,BrkTil,Detchd,85000
1712.0,1712,8,4,5,4,2,mid,RL,Corner,high,1Story,Hip,VinylSd,VinylSd,BrkFace,PConc,Attchd,286500
1069.0,1069,6,3,3,3,2,high,RL,Inside,low,1Story,Gable,Plywood,Plywood,None,CBlock,Attchd,127500
1335.0,1335,7,4,5,4,2,mid,FV,Inside,mid,1Story,Gable,VinylSd,VinylSd,None,PConc,Attchd,210400
1518.0,1518,8,5,5,5,2,high,RL,Inside,high,1Story,Hip,MetalSd,MetalSd,BrkFace,PConc,Attchd,274000
920.0,1780,8,4,5,4,3,high,RL,Corner,mid,2Story,Gable,VinylSd,VinylSd,None,PConc,Attchd,264966
771.0,1484,4,2,2,3,1,low,RM,Corner,low,1.5Fin,Gable,Wd Sdng,Wd Sdng,None,CBlock,Detchd,50000
686.0,1652,5,3,3,3,1,low,RM,Inside,low,1.5Fin,Gable,MetalSd,MetalSd,None,PConc,Detchd,139000
1223.0,2503,7,4,4,4,2,high,RL,Inside,high,2Story,Gable,HdBoard,HdBoard,BrkFace,PConc,Attchd,300000
1952.0,2704,8,4,4,5,3,mid,RL,Inside,low,SLvl,Gable,Plywood,Wd Sdng,None,CBlock,Attchd,345000
1556.0,1592,8,4,5,4,3,mid,RL,Inside,mid,1Story,Hip,HdBoard,HdBoard,BrkFace,PConc,Attchd,228000
384.0,1394,7,4,5,4,3,mid,RL,Corner,mid,SLvl,Gable,VinylSd,VinylSd,None,PConc,BuiltIn,165500
686.0,1328,4,3,2,3,1,mid,RM,Inside,low,2Story,Gable,MetalSd,MetalSd,None,CBlock,Detchd,107000
1593.0,1593,8,4,5,5,3,high,RL,Inside,high,1Story,Gable,CemntBd,CmentBd,None,PConc,Attchd,286000
720.0,720,4,3,3,3,0,low,C (all),Inside,low,1Story,Gable,Wd Sdng,Wd Sdng,None,CBlock,NA,34900
912.0,912,5,3,3,3,1,mid,RL,Inside,low,1Story,Gable,Wd Sdng,Wd Sdng,None,CBlock,Attchd,115000
1273.0,1456,8,4,5,4,3,high,RL,Inside,mid,1Story,Gable,VinylSd,VinylSd,BrkFace,PConc,Attchd,215000
672.0,1944,7,3,2,3,1,mid,RM,Inside,low,2Story,Gable,Wd Sdng,Wd Sdng,None,BrkTil,Detchd,179900
1488.0,1502,8,4,3,4,2,high,RL,Corner,high,1Story,Gable,HdBoard,HdBoard,None,PConc,Attchd,212000
1074.0,2064,8,4,5,4,3,high,RL,CulDSac,mid,2Story,Gable,VinylSd,VinylSd,BrkFace,PConc,Attchd,250000
1042.0,1576,5,3,5,3,1,low,RM,Inside,low,1.5Fin,Gable,MetalSd,MetalSd,None,BrkTil,Detchd,149000
773.0,1658,6,3,4,3,3,high,RL,Inside,mid,2Story,Gable,HdBoard,HdBoard,None,PConc,Attchd,188000
713.0,713,3,3,5,4,1,low,RL,Inside,low,1Story,Gable,VinylSd,VinylSd,None,PConc,Detchd,99800
718.0,2554,7,3,5,3,1,mid,RM,Inside,low,2Story,Gable,Wd Sdng,VinylSd,None,BrkTil,Detchd,159500
384.0,1374,7,4,5,4,3,mid,RL,Inside,mid,SLvl,Gable,VinylSd,VinylSd,None,PConc,BuiltIn,184500
1482.0,2574,8,4,5,5,3,high,RL,Inside,mid,2Story,Gable,CemntBd,CmentBd,Stone,PConc,BuiltIn,276000
804.0,1548,6,3,3,4,1,mid,RL,Corner,low,2Story,Gable,Plywood,Brk Cmn,None,CBlock,Detchd,155000
1188.0,1404,5,3,5,3,1,mid,RL,Inside,low,1Story,Hip,HdBoard,HdBoard,BrkFace,CBlock,Attchd,160000
720.0,1440,5,3,4,3,3,high,RL,Inside,low,2Story,Gable,HdBoard,HdBoard,None,CBlock,Attchd,157500
1679.0,1803,8,4,5,4,1,mid,RL,Inside,low,1Story,Hip,VinylSd,VinylSd,None,PConc,Attchd,285000
1272.0,2200,5,3,4,3,0,low,RL,Inside,low,1.5Fin,Gable,MetalSd,MetalSd,None,CBlock,NA,145900
672.0,2037,7,4,5,4,3,mid,RL,Corner,mid,SLvl,Gable,VinylSd,VinylSd,None,PConc,Attchd,229000
0.0,896,4,3,3,3,1,mid,RM,FR3,low,1Story,Gable,MetalSd,CBlock,None,PConc,Detchd,79000
1151.0,1281,4,3,5,3,1,low,RL,Corner,low,1.5Fin,Gable,MetalSd,MetalSd,None,CBlock,Detchd,128500
1044.0,1976,8,4,5,4,3,high,RL,Inside,high,2Story,Gable,VinylSd,VinylSd,BrkFace,PConc,Attchd,286000
945.0,1608,6,3,5,3,3,high,RL,Corner,mid,2Story,Gable,VinylSd,VinylSd,None,PConc,Attchd,189500
0.0,1210,5,3,3,3,3,mid,RL,Inside,low,1Story,Hip,Wd Sdng,Wd Sdng,BrkFace,Slab,Attchd,102900
988.0,1612,5,3,5,3,1,low,RM,Corner,low,1.5Fin,Gable,MetalSd,MetalSd,None,CBlock,Detchd,128500
1216.0,1728,5,3,5,3,1,low,RL,Inside,low,1.5Fin,Gable,MetalSd,MetalSd,None,CBlock,Attchd,156000
1094.0,2482,8,4,5,4,3,high,RL,Inside,mid,2Story,Hip,VinylSd,VinylSd,BrkFace,PConc,BuiltIn,281213
585.0,2069,7,3,5,4,2,mid,RL,Inside,low,1Story,Flat,Wd Sdng,Wd Sdng,None,CBlock,Attchd,242000
1478.0,1478,6,3,5,3,1,mid,RL,Inside,low,1Story,Gable,Wd Sdng,Wd Sdng,BrkFace,CBlock,Attchd,157500
796.0,1724,7,4,5,4,3,high,RL,Inside,low,2Story,Hip,HdBoard,Stucco,BrkFace,PConc,BuiltIn,196500
1425.0,1425,7,3,5,3,2,mid,RL,CulDSac,mid,1Story,Gable,VinylSd,VinylSd,None,PConc,Attchd,193000
672.0,1322,5,3,5,3,1,low,RM,Inside,low,1.5Fin,Gable,Wd Sdng,Wd Sdng,None,BrkTil,Detchd,132000
712.0,1428,7,3,4,3,3,mid,RM,Inside,low,2Story,Gable,AsbShng,Wd Sdng,None,Stone,Detchd,139900
1194.0,1194,6,3,3,3,2,mid,RL,Inside,low,1Story,Hip,MetalSd,MetalSd,BrkFace,CBlock,Attchd,148000
895.0,1818,8,4,5,5,3,high,RL,Inside,high,2Story,Hip,VinylSd,VinylSd,Stone,PConc,Attchd,281500
1706.0,2956,8,4,5,5,2,high,RL,Inside,high,2Story,Gable,VinylSd,VinylSd,BrkFace,PConc,BuiltIn,342000
1128.0,1210,6,3,3,3,1,mid,RL,Corner,low,SLvl,Gable,Plywood,Plywood,BrkFace,CBlock,Attchd,148000
1001.0,1641,5,3,3,3,1,low,RL,Corner,low,1.5Fin,Gable,HdBoard,HdBoard,None,CBlock,Detchd,140000
1008.0,1053,5,3,3,5,2,mid,RL,Inside,low,1Story,Gable,Plywood,Plywood,BrkFace,CBlock,2Types,150000
1064.0,2125,7,4,5,4,2,high,RL,CulDSac,high,2Story,Gable,VinylSd,VinylSd,None,PConc,Attchd,279500
547.0,1072,6,3,5,4,3,low,RM,Inside,low,SFoyer,Gable,VinylSd,VinylSd,Stone,PConc,Basment,140000
1664.0,1664,6,3,3,3,1,low,RL,Inside,low,1Story,Gable,Plywood,Plywood,None,CBlock,2Types,145000
1405.0,1337,7,4,5,4,3,high,RH,FR2,low,1Story,Gable,MetalSd,MetalSd,None,PConc,Attchd,184000
1226.0,1226,8,4,3,4,3,high,RL,Inside,mid,1Story,Gable,Wd Sdng,Plywood,None,CBlock,Attchd,206000
546.0,1092,4,3,3,3,1,mid,RM,Inside,low,2Story,Gable,CemntBd,CmentBd,None,CBlock,Attchd,85500
715.0,1660,6,3,2,3,1,mid,RL,Inside,mid,2Story,Hip,Stucco,Stucco,None,CBlock,Detchd,188700
1427.0,1671,6,3,3,3,2,mid,RL,Inside,mid,1Story,Gable,VinylSd,VinylSd,BrkFace,PConc,Attchd,200000
1054.0,1061,7,4,4,4,1,mid,RL,Inside,mid,SLvl,Gable,HdBoard,HdBoard,None,PConc,Attchd,162000
672.0,672,5,3,5,3,1,low,RL,Inside,low,1Story,Gable,Wd Sdng,Wd Sdng,None,PConc,Detchd,108000
1621.0,1621,5,3,3,3,2,mid,RL,CulDSac,mid,1Story,Gable,HdBoard,HdBoard,BrkFace,CBlock,Attchd,213000
1734.0,1734,8,4,5,5,2,mid,RL,Inside,high,1Story,Hip,VinylSd,VinylSd,Stone,PConc,Attchd,318000
849.0,2138,5,3,3,3,1,mid,RM,Corner,low,2.5Unf,Hip,AsbShng,AsbShng,None,PConc,Detchd,106000
672.0,2009,6,3,5,3,1,mid,RL,Corner,low,2Story,Gable,WdShing,Plywood,None,PConc,2Types,235000
950.0,1225,4,3,2,3,0,mid,RL,Inside,low,1Story,Gable,Plywood,Plywood,None,CBlock,NA,128950
1362.0,1362,6,3,3,3,1,mid,RL,Inside,low,1Story,Gable,WdShing,Wd Shng,BrkCmn,CBlock,Attchd,163000
756.0,1134,5,3,2,3,1,low,RL,Inside,low,1.5Fin,Gable,MetalSd,MetalSd,None,BrkTil,Detchd,126000
1362.0,2082,7,3,5,4,1,low,RM,Inside,low,1.5Fin,Gable,VinylSd,VinylSd,None,PConc,Detchd,200000
874.0,1524,5,3,3,3,1,low,RL,Inside,low,1.5Fin,Gable,MetalSd,MetalSd,BrkFace,CBlock,Attchd,144000
1800.0,1800,5,3,5,3,0,low,RL,Corner,low,1Story,Gable,BrkFace,BrkFace,None,CBlock,NA,141000
1389.0,2582,8,4,5,4,3,high,RL,Inside,high,2Story,Gable,VinylSd,VinylSd,None,PConc,Attchd,322500
1649.0,1661,7,3,5,4,2,mid,RL,CulDSac,mid,1Story,Gable,VinylSd,VinylSd,BrkFace,PConc,Attchd,224900
1324.0,1576,5,3,5,4,2,mid,RL,Inside,low,2Story,Gable,Wd Sdng,Wd Sdng,None,CBlock,Attchd,223500
672.0,960,4,3,5,3,1,mid,RL,Corner,low,1Story,Gable,AsbShng,AsbShng,None,CBlock,Basment,112000
926.0,1604,6,3,5,3,3,high,RL,Inside,mid,2Story,Gable,VinylSd,VinylSd,None,PConc,Attchd,187500
683.0,904,1,2,4,2,0,low,RL,Inside,low,1Story,Gable,Wd Sdng,Wd Sdng,None,BrkTil,NA,61000
684.0,1196,6,3,4,4,1,low,RL,Corner,low,1.5Fin,Gable,Wd Sdng,Wd Sdng,None,BrkTil,Detchd,110000
270.0,729,3,4,4,3,0,low,RL,Inside,low,1Story,Gable,VinylSd,VinylSd,None,CBlock,NA,52000
1362.0,1362,6,4,5,4,2,high,RL,Inside,high,1Story,Gable,VinylSd,VinylSd,Stone,PConc,Attchd,207000
940.0,1964,5,3,3,3,0,mid,RH,Inside,low,2Story,Gable,MetalSd,MetalSd,None,PConc,NA,130000
0.0,1296,4,3,3,3,1,low,RL,Inside,low,1Story,Gable,MetalSd,MetalSd,None,Slab,CarPort,90000
624.0,1287,5,3,3,3,1,high,RL,Inside,low,2Story,Gable,HdBoard,Wd Shng,None,PConc,Detchd,130000
504.0,1252,5,3,4,3,1,low,RL,Inside,low,1.5Fin,Gable,AsbShng,Plywood,None,PConc,Attchd,127000
1905.0,1905,9,5,5,5,3,mid,RL,Corner,mid,1Story,Hip,VinylSd,ImStucc,Stone,PConc,Attchd,320000
1120.0,1130,5,3,5,3,1,low,RL,Inside,low,1Story,Hip,Stucco,Stucco,None,BrkTil,Detchd,120000
831.0,1659,7,4,5,4,2,high,RL,Inside,mid,2Story,Gable,VinylSd,VinylSd,BrkFace,PConc,Attchd,181000
894.0,894,4,3,5,3,1,mid,RL,Inside,low,1Story,Gable,MetalSd,MetalSd,None,CBlock,Detchd,110000
600.0,1701,4,2,4,2,0,low,RM,Corner,low,2Story,Gable,AsbShng,AsbShng,None,BrkTil,NA,94550
440.0,869,4,3,3,2,0,low,RL,Inside,low,1Story,Gable,Wd Sdng,Wd Sdng,None,PConc,NA,85500
923.0,1008,5,3,3,4,3,mid,RL,Inside,low,SFoyer,Gable,Plywood,Plywood,BrkFace,PConc,Attchd,153500
0.0,1733,3,3,5,3,1,mid,RL,CulDSac,low,1Story,Hip,BrkFace,Wd Sdng,None,Slab,Attchd,139600
1568.0,1568,5,3,3,3,1,mid,RL,Inside,low,1Story,Hip,HdBoard,HdBoard,None,CBlock,Attchd,143000
2033.0,3238,8,4,5,4,3,low,RL,CulDSac,high,1.5Fin,Hip,VinylSd,VinylSd,BrkFace,PConc,Attchd,410000
928.0,1772,6,3,5,3,2,high,RL,Inside,mid,2Story,Gable,VinylSd,VinylSd,BrkFace,PConc,Attchd,200000
864.0,864,5,3,3,3,3,mid,RL,Inside,low,1Story,Gable,HdBoard,HdBoard,None,PConc,Attchd,130000
747.0,1639,6,3,5,4,1,high,RL,Inside,low,2Story,Hip,MetalSd,MetalSd,None,CBlock,Detchd,154400
1142.0,2715,8,5,5,4,3,high,RL,Inside,mid,2Story,Hip,VinylSd,VinylSd,BrkFace,CBlock,BuiltIn,299800
585.0,1112,5,3,3,3,1,low,RL,Inside,low,1.5Fin,Gable,MetalSd,MetalSd,None,PConc,Detchd,63000
1347.0,1347,5,3,4,4,1,mid,RM,Inside,low,1Story,Hip,MetalSd,MetalSd,None,CBlock,Detchd,143000
964.0,964,5,3,5,3,3,mid,RL,CulDSac,low,1Story,Gable,VinylSd,VinylSd,BrkFace,CBlock,Detchd,137500
1330.0,2872,6,3,3,3,3,high,RL,Corner,mid,2Story,Gable,HdBoard,HdBoard,BrkFace,CBlock,Attchd,272000
1158.0,1167,6,3,4,4,2,mid,RL,Inside,mid,1Story,Gable,HdBoard,HdBoard,BrkFace,PConc,Attchd,173000
1524.0,1524,7,3,3,3,3,mid,RL,CulDSac,mid,1Story,Gable,Plywood,Plywood,None,CBlock,Attchd,245000
936.0,936,5,3,3,3,1,low,RM,Inside,low,SFoyer,Gable,MetalSd,MetalSd,BrkFace,CBlock,Detchd,140000
1264.0,2696,7,4,5,5,3,high,RL,Inside,mid,2Story,Gable,VinylSd,VinylSd,Stone,PConc,BuiltIn,383970
954.0,1482,4,3,5,3,1,mid,RL,Inside,low,1Story,Hip,Wd Sdng,Wd Sdng,BrkFace,CBlock,2Types,125000
768.0,768,5,3,3,3,1,mid,RL,Corner,mid,SFoyer,Gable,HdBoard,Wd Shng,None,CBlock,Detchd,133000
1468.0,1468,8,4,5,4,3,mid,RL,Inside,mid,1Story,Gable,VinylSd,VinylSd,Stone,PConc,Attchd,244600
912.0,1044,5,3,3,3,3,mid,RL,Corner,low,1Story,Gable,HdBoard,Plywood,None,CBlock,Attchd,139000
1036.0,1036,5,3,5,3,2,mid,RL,Inside,low,1Story,Hip,Wd Sdng,Wd Sdng,BrkFace,CBlock,Attchd,112900
680.0,1360,5,3,2,3,1,mid,RM,Inside,low,2Story,Gable,AsbShng,AsbShng,None,BrkTil,Attchd,111000
1392.0,1392,6,3,3,3,2,mid,RL,Corner,low,1Story,Gable,HdBoard,HdBoard,BrkFace,CBlock,Attchd,166000
975.0,1950,7,4,5,4,2,high,FV,Inside,mid,2Story,Hip,VinylSd,VinylSd,BrkFace,PConc,Detchd,239000
1344.0,1344,7,3,5,3,3,low,RM,Corner,low,SFoyer,Gable,VinylSd,VinylSd,BrkFace,PConc,Attchd,209200
1484.0,1484,5,3,4,3,1,mid,RL,Inside,mid,1Story,Gable,Plywood,Plywood,None,CBlock,Attchd,175000
1760.0,1760,7,4,5,4,3,mid,RL,Corner,high,1Story,Hip,VinylSd,VinylSd,BrkFace,PConc,Attchd,269500
1037.0,2322,7,4,5,3,3,high,RL,FR2,mid,2Story,Gable,VinylSd,VinylSd,None,PConc,BuiltIn,225000
1742.0,1742,8,4,3,4,2,high,RL,CulDSac,high,1Story,Gable,HdBoard,HdBoard,None,PConc,Attchd,275000
768.0,1376,5,3,3,3,1,low,RL,Inside,low,1.5Fin,Gable,WdShing,Wd Shng,None,CBlock,Attchd,105000
1024.0,1086,5,3,3,3,2,mid,RL,Inside,low,SLvl,Gable,VinylSd,VinylSd,BrkFace,CBlock,Attchd,159950
660.0,1656,5,3,5,3,1,low,RL,Inside,low,1.5Fin,Gable,HdBoard,HdBoard,None,CBlock,Detchd,135000
2108.0,2122,8,4,5,4,3,mid,RL,Corner,high,1Story,Gable,VinylSd,VinylSd,None,PConc,Attchd,345474
1008.0,1522,5,3,5,3,0,low,RL,Inside,low,1.5Fin,Gable,Wd Sdng,Wd Sdng,None,BrkTil,NA,102000
1696.0,1696,7,3,5,3,3,mid,RL,Corner,mid,1Story,Gable,Plywood,Plywood,BrkFace,CBlock,Attchd,198000
1034.0,2078,8,4,5,5,3,high,FV,Inside,mid,2Story,Gable,VinylSd,VinylSd,Stone,PConc,Attchd,339750
796.0,1466,5,3,4,4,1,low,RL,Inside,low,1.5Fin,Gable,Wd Sdng,Wd Sdng,None,CBlock,Attchd,170000
876.0,876,5,3,3,3,1,mid,RL,Inside,low,1Story,Gable,MetalSd,MetalSd,None,CBlock,Detchd,94000
851.0,1737,7,4,5,4,2,high,RL,Inside,mid,2Story,Gable,VinylSd,VinylSd,None,PConc,Attchd,203160
1652.0,1662,7,4,5,5,2,mid,FV,Inside,mid,1Story,Gable,VinylSd,VinylSd,None,PConc,Attchd,291000
1010.0,2267,6,4,5,4,2,high,RL,Inside,mid,2Story,Gable,VinylSd,VinylSd,None,PConc,BuiltIn,200000
1584.0,1584,5,3,3,3,1,low,RL,Inside,low,1Story,Gable,Plywood,Plywood,None,CBlock,Detchd,119000
0.0,334,1,2,2,2,0,mid,RL,Inside,low,1Story,Gable,VinylSd,VinylSd,None,Slab,NA,39300
796.0,796,4,3,2,3,0,low,RM,Inside,low,1Story,Gable,AsbShng,AsbShng,None,BrkTil,NA,55000
952.0,1812,7,4,5,3,2,high,FV,Inside,mid,2Story,Gable,VinylSd,VinylSd,None,PConc,Attchd,205000
